Trade;UpdateTime;UpdatedDay;UpdatedTime;TradeTime;TradedDay;TradedTime;Desk;CapturedBy;TradeStatus;TraderId;Instrument;Reason;Nominal;FloatRef;LastResetDate;LastResetRate;Theta;Loss;Unexplained;EventTypeCategoryLevel1;BusinessLineLevel1;LossIndicator;exposure
14977752;12/02/2013 10:27:13 AM;12;0,43556713;16/11/2011 12:00:00 PM;16;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;-250000000;JIBAR;;;;0;;EL7;BL2;0;453,9355671
17910390;12/02/2013 10:27:17 AM;12;0,435613426;18/08/2011 12:00:00 PM;18;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;-100000000;JIBAR;;;;0;;EL7;BL2;0;543,9356134
16351974;12/02/2013 10:27:17 AM;12;0,435613426;16/08/2012 12:00:00 PM;16;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;580000000;JIBAR;;;;0;;EL7;BL2;0;179,9356134
22443348;12/02/2013 10:27:18 AM;12;0,435625;16/08/2012 12:00:00 PM;16;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;-250000000;JIBAR;;;;0;;EL7;BL2;0;179,935625
22445997;12/02/2013 10:27:20 AM;12;0,435648148;16/08/2010 12:00:00 PM;16;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;150000000;JIBAR;;;;0;;EL7;BL2;0;910,9356481
24478372;12/02/2013 10:27:20 AM;12;0,435648148;17/08/2012 12:00:00 PM;17;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;225000000;JIBAR;;;;0;;EL7;BL2;0;178,9356481
22470164;12/02/2013 10:27:20 AM;12;0,435648148;26/05/2011 12:00:00 PM;26;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;200000000;JIBAR;;;;0;;EL7;BL2;0;627,9356481
14993447;12/02/2013 10:27:22 AM;12;0,435671296;16/05/2012 12:00:00 PM;16;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;300000000;JIBAR;;;;0;;EL7;BL2;0;271,9356713
20663191;12/02/2013 10:27:25 AM;12;0,435706019;16/05/2012 12:00:00 PM;16;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;-140000000;JIBAR;;;;0;;EL7;BL2;0;271,935706
20685262;12/02/2013 10:27:25 AM;12;0,435706019;16/05/2012 12:00:00 PM;16;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;200000000;JIBAR;;;;0;;EL7;BL2;0;271,935706
20685261;12/02/2013 10:27:26 AM;12;0,435717593;07/03/2011 12:00:00 PM;7;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;-100000000;JIBAR;;;;0;;EL7;BL2;0;707,9357176
13854786;12/02/2013 10:27:27 AM;12;0,435729167;23/08/2011 12:00:00 PM;23;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;-50000000;JIBAR;;;;0;;EL7;BL2;0;538,9357292
16412839;12/02/2013 10:27:28 AM;12;0,435740741;16/02/2012 12:00:00 PM;16;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;150000000;JIBAR;;;;0;;EL7;BL2;0;361,9357407
19241383;12/02/2013 10:27:28 AM;12;0,435740741;19/08/2011 12:00:00 PM;19;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;-100000000;JIBAR;;;;0;;EL7;BL2;0;542,9357407
16373500;12/02/2013 10:27:29 AM;12;0,435752315;15/04/2011 12:00:00 PM;15;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;450000000;JIBAR;;;;0;;EL7;BL2;0;668,9357523
14479927;12/02/2013 10:27:31 AM;12;0,435775463;17/08/2011 12:00:00 PM;17;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;-175000000;JIBAR;;;;0;;EL7;BL2;0;544,9357755
19306769;12/02/2013 10:27:32 AM;12;0,435787037;29/07/2011 12:00:00 PM;29;0,5000000000;Rates;TECHSUPPORT;Terminated;ANALYST;Swap;Tri-Optima;250000000;Fixed;;;;0;;EL7;BL2;0;563,935787
15931892;12/02/2013 10:27:32 AM;12;0,435787037;18/08/2010 12:00:00 PM;18;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;-100000000;JIBAR;;;;0;;EL7;BL2;0;908,935787
11038981;12/02/2013 10:27:32 AM;12;0,435787037;17/08/2011 12:00:00 PM;17;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;500000000;JIBAR;;;;0;;EL7;BL2;0;544,935787
19306790;12/02/2013 10:27:32 AM;12;0,435787037;07/03/2011 12:00:00 PM;7;0,5000000000;Rates;TECHSUPPORT;Terminated;ANALYST;Swap;Tri-Optima;250000000;Fixed;;;;0;;EL7;BL2;0;707,935787
13855285;12/02/2013 10:27:34 AM;12;0,435810185;17/08/2010 02:21:41 PM;17;0,5983912037;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;-150000000;JIBAR;;;;0;;EL7;BL2;0;909,837419
11011275;12/02/2013 10:27:34 AM;12;0,435810185;18/08/2011 12:00:00 PM;18;0,5000000000;Rates;TECHSUPPORT;Terminated;MNGDIRECTOR;Swap;Tri-Optima;-100000000;JIBAR;;;;0;;EL7;BL2;0;543,9358102
16342532;12/02/2013 10:27:34 AM;12;0,435810185;16/08/2012 12:00:00 PM;16;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;500000000;JIBAR;;;;0;;EL7;BL2;0;179,9358102
22459710;12/02/2013 10:27:34 AM;12;0,435810185;18/01/2011 12:00:00 PM;18;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;-75000000;JIBAR;;;;0;;EL7;BL2;0;755,9358102
13211602;12/02/2013 10:27:35 AM;12;0,435821759;17/08/2010 02:21:07 PM;17;0,5979976852;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;-100000000;JIBAR;;;;0;;EL7;BL2;0;909,8378241
11011260;12/02/2013 10:27:35 AM;12;0,435821759;18/08/2011 12:00:00 PM;18;0,5000000000;Rates;TECHSUPPORT;Terminated;MNGDIRECTOR;Swap;Tri-Optima;167000000;JIBAR;;;;0;;EL7;BL2;0;543,9358218
16359074;12/02/2013 10:27:36 AM;12;0,435833333;10/09/2010 12:00:00 PM;10;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;-380000000;JIBAR;;;;0;;EL7;BL2;0;885,9358333
11447407;12/02/2013 10:27:37 AM;12;0,435844907;20/07/2011 12:00:00 PM;20;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;150000000;JIBAR;;;;0;;EL7;BL2;0;572,9358449
15794385;12/02/2013 10:27:38 AM;12;0,435856481;16/08/2012 12:00:00 PM;16;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;-550000000;JIBAR;;;;0;;EL7;BL2;0;179,9358565
22459716;12/02/2013 10:27:44 AM;12;0,435925926;16/02/2011 12:00:00 PM;16;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;97000000;JIBAR;;;;0;;EL7;BL2;0;726,9359259
13616036;12/02/2013 10:27:45 AM;12;0,4359375;16/05/2011 12:00:00 PM;16;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;644000000;JIBAR;;;;0;;EL7;BL2;0;637,9359375
14834672;12/02/2013 10:27:46 AM;12;0,435949074;16/05/2011 12:00:00 PM;16;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;-300000000;JIBAR;;;;0;;EL7;BL2;0;637,9359491
14834688;12/02/2013 10:32:50 AM;12;0,439467593;16/01/2013 09:10:11 AM;16;0,3820717593;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;-600000000;JIBAR;;;;0;;EL7;BL2;0;27,05739583
25276957;12/02/2013 10:36:56 AM;12;0,442314815;16/01/2013 09:10:11 AM;16;0,3820717593;MM;UNAUTHORISED;BO Confirmed;DIRECTOR;Swap;System Update Call Accounts;0;Missing;17/01/2013;4,75;0;0;0;EL6;BL5;0;27,06024306
25276957;12/02/2013 10:59:51 AM;12;0,458229167;16/01/2013 09:10:11 AM;16;0,3820717593;MM;UNAUTHORISED;BO Confirmed;DIRECTOR;Call Deposit;System Update Call Accounts;0;Missing;17/01/2013;4,75;0;0;0;EL6;BL5;0;27,07615741
25276957;12/02/2013 11:01:37 AM;12;0,459456019;16/01/2013 09:10:11 AM;16;0,3820717593;MM;UNAUTHORISED;BO Confirmed;DIRECTOR;Swap;System Update Call Accounts;0;Missing;17/01/2013;4,75;0;0;0;EL6;BL5;0;27,07738426
25276957;12/02/2013 11:14:03 AM;12;0,468090278;09/02/2012 12:00:00 PM;9;0,5000000000;MM;UNAUTHORISED;BO Confirmed;DIRECTOR;Call Deposit;System Update Call Accounts;0;Missing;17/01/2013;4,75;0;0;0;EL6;BL5;0;368,9680903
19142428;12/02/2013 11:15:39 AM;12;0,469201389;09/02/2012 12:00:00 PM;9;0,5000000000;Equity;TECHSUPPORT;BO-BO Confirmed;DIRECTOR;Call Deposit;Corrected NDEUSSA Reset Level;0;Missing;;0;-41,13756;73166;-0,166135645;EL6;BL2;1;368,9692014
19138635;12/02/2013 12:01:14 PM;12;0,500856481;18/02/2010 12:33:12 PM;18;0,5230555556;Equity;TECHSUPPORT;BO-BO Confirmed;DIRECTOR;TotalReturnSwap;Corrected NDEUSSA Reset Level;19635279;LIBOR;15/11/2012;0,311;-31,84458;56638;-0,983117063;EL6;BL2;1;1089,977801
21864991;12/02/2013 01:19:50 PM;12;0,555439815;06/10/2011 02:26:40 PM;6;0,6018518519;Rates;TECHSUPPORT;BO Confirmed;ASSOCIATE;Other;Payments Related;0;Fixed;;;;0;;EL7;BL2;0;494,953588
17258538;12/02/2013 01:43:11 PM;12;0,571655093;29/12/2006 12:00:00 PM;29;0,5000000000;SND;MIDOFFICE;BO Confirmed;ASSOCIATE;CurrSwap;Payments Related;-1000000;SAFEX;11/02/2013;4,78;0;4703;2,91E-11;EL4;BL3;1;2237,071655
1582323;12/02/2013 01:56:59 PM;12;0,581238426;06/02/2013 01:44:00 PM;6;0,5722222222;MM;PROD ACCOUNTANT;BO Confirmed;DIRECTOR;CurrSwap;Capture Errors - Direction / Amount / Rate / CP;0;LIBOR;12/02/2013;5,6;0,001000017;0;0;EL7;BL4;0;6,009016204
25789258;12/02/2013 03:39:03 PM;12;0,652118056;06/02/2013 01:44:00 PM;6;0,5722222222;Rates;TECHSUPPORT;BO Confirmed;VICE PRINCIPAL;Deposit;Trade enrichment for system flow;6388993;EURIBOR;06/02/2013;;;0;-9,133632206;EL8;BL2;0;6,079895833
25789258;12/02/2013 05:03:34 PM;12;0,710810185;19/09/2012 12:54:32 PM;19;0,5378703704;Rates;PROD CONTROLLER;BO Confirmed;VICE PRINCIPAL;SecurityLoan;Capture Errors - Direction / Amount / Rate / CP;6388993;EURIBOR;06/02/2013;0,192;-742,9321;9090;-9,133632206;EL7;BL2;1;146,1729398
23154064;12/02/2013 05:04:58 PM;12;0,711782407;19/09/2012 12:54:32 PM;19;0,5378703704;Derivatives;MIDOFFICE;BO Confirmed;MNGDIRECTOR;Repo/Reverse;Payments Related;0;Fixed;;0;-0,006114;149383;-0,39876659;EL4;BL4;1;146,173912
23154064;13/02/2013 08:31:08 AM;13;0,354953704;04/01/2012 08:35:33 AM;4;0,3580208333;Derivatives;MIDOFFICE;BO Confirmed;MNGDIRECTOR;Swap;Payments Related;0;Fixed;;0;-0,006114;20286;-0,39876659;EL4;BL4;1;405,9969329
18547809;13/02/2013 08:49:29 AM;13;0,367696759;12/02/2013 12:45:48 PM;12;0,5318055556;Commodities;PROD CONTROLLER;BO Confirmed;VICE PRINCIPAL;IndexLinkedBond;Payments Related;0;Fixed;;;;0;;EL4;BL2;0;0,835891204
25907886;13/02/2013 08:54:12 AM;13;0,370972222;28/09/2010 01:37:26 PM;28;0,5676620370;Rates;PROD CONTROLLER;BO Confirmed;DIRECTOR;SecurityLoan;Trade enrichment for system flow;-1960000000;JIBAR;;;;0;;EL8;BL2;0;868,8033102
11744908;13/02/2013 09:02:40 AM;13;0,376851852;28/09/2010 01:40:36 PM;28;0,5698611111;Equity;UNAUTHORISED;BO Confirmed;DIRECTOR;SecurityLoan;Capture Errors - Direction / Amount / Rate / CP;-438;Missing;;0;0,728800001;1906;922,6791601;EL7;BL2;1;868,8069907
11745003;13/02/2013 09:37:19 AM;13;0,400914352;06/02/2013 12:00:00 PM;6;0,5000000000;Equity;UNAUTHORISED;BO Confirmed;DIRECTOR;Other;Capture Errors - Direction / Amount / Rate / CP;411;Missing;;;;0;;EL7;BL2;0;6,900914352
25771422;13/02/2013 09:37:27 AM;13;0,401006944;07/02/2013 12:00:07 PM;7;0,5000810185;Equity;TECHSUPPORT;BO Confirmed;DIRECTOR;Other;Trade enrichment for system flow;0;Missing;;;;0;;EL7;BL2;0;5,900925926
25836118;13/02/2013 09:37:33 AM;13;0,401076389;08/02/2013 12:00:00 PM;8;0,5000000000;Equity;TECHSUPPORT;BO Confirmed;DIRECTOR;TotalReturnSwap;Trade enrichment for system flow;0;LIBOR;;;;0;;EL7;BL2;0;4,901076389
25842253;13/02/2013 09:37:39 AM;13;0,401145833;08/02/2013 12:00:00 PM;8;0,5000000000;Equity;TECHSUPPORT;BO Confirmed;DIRECTOR;TotalReturnSwap;Trade enrichment for system flow;0;Missing;;;;0;;EL7;BL2;0;4,901145833
25842520;13/02/2013 10:05:45 AM;13;0,420659722;24/01/2013 05:32:19 PM;24;0,7307754630;Equity;TECHSUPPORT;BO Confirmed;DIRECTOR;TotalReturnSwap;Trade enrichment for system flow;0;Missing;;;;0;;EL7;BL2;0;19,68988426
25477566;13/02/2013 11:18:23 AM;13;0,471099537;27/08/2012 03:23:42 PM;27;0,6414583333;SND;TECHSUPPORT;Terminated;ASSOCIATE;Curr;Trade enrichment for system flow;38541390;JIBAR;;;;0;;EL7;BL3;0;169,8296412
22616675;13/02/2013 12:04:58 PM;13;0,503449074;12/02/2013 01:31:37 PM;12;0,5636226852;Bonds/Repos;MIDOFFICE;BO-BO Confirmed;ANALYST;Future/Forward;Valuation Group Request;350000;Fixed;;10,13;173,75551;0;-19988,28064;EL7;BL2;0;0,939826389
25909376;13/02/2013 12:05:24 PM;13;0,50375;12/02/2013 01:31:53 PM;12;0,5638078704;MM;TECHSUPPORT;BO Confirmed;DIRECTOR;Other;Capture Errors - Direction / Amount / Rate / CP;0;Fixed;;;;0;;EL7;BL5;0;0,93994213
25909384;13/02/2013 12:05:38 PM;13;0,503912037;12/02/2013 01:32:05 PM;12;0,5639467593;MM;TECHSUPPORT;BO Confirmed;DIRECTOR;Deposit;Capture Errors - Direction / Amount / Rate / CP;0;Fixed;;;;0;;EL7;BL5;0;0,939965278
25909388;13/02/2013 12:05:56 PM;13;0,50412037;12/02/2013 01:32:15 PM;12;0,5640625000;MM;TECHSUPPORT;BO Confirmed;DIRECTOR;Deposit;Capture Errors - Direction / Amount / Rate / CP;0;Fixed;;;;0;;EL7;BL5;0;0,94005787
25909389;13/02/2013 12:45:05 PM;13;0,53130787;16/01/2013 09:10:11 AM;16;0,3820717593;MM;TECHSUPPORT;BO Confirmed;DIRECTOR;Deposit;Capture Errors - Direction / Amount / Rate / CP;0;Fixed;;;;0;;EL7;BL5;0;28,14923611
25276957;13/02/2013 12:48:53 PM;13;0,533946759;16/01/2013 09:10:11 AM;16;0,3820717593;MM;UNAUTHORISED;BO Confirmed;DIRECTOR;SecurityLoan;System Update Call Accounts;0;Missing;;;;0;;EL6;BL5;0;28,151875
25276957;13/02/2013 12:50:59 PM;13;0,535405093;16/01/2013 09:10:11 AM;16;0,3820717593;MM;UNAUTHORISED;BO Confirmed;DIRECTOR;Swap;System Update Call Accounts;0;Missing;;;;0;;EL6;BL5;0;28,15333333
25276957;13/02/2013 01:47:34 PM;13;0,574699074;25/01/2013 06:04:43 PM;25;0,7532754630;MM;UNAUTHORISED;BO Confirmed;DIRECTOR;Call Deposit;System Update Call Accounts;0;Missing;;;;0;;EL6;BL5;0;18,82142361
25506749;13/02/2013 01:55:18 PM;13;0,580069444;24/05/2012 04:28:09 PM;24;0,6862152778;Derivatives;MIDOFFICE;BO-BO Confirmed;ASSOCIATE;Swap;Capture Errors - Direction / Amount / Rate / CP;0;Fixed;;6,86;10489,9339;0;219112,0954;EL7;BL1;0;264,8938542
20859801;13/02/2013 02:08:57 PM;13;0,589548611;08/02/2013 03:24:11 PM;8;0,6417939815;Rates;PROD CONTROLLER;BO-BO Confirmed;DIRECTOR;Bill;Capture Errors - Direction / Amount / Rate / CP;-24000000;EURIBOR;27/11/2012;0,189;158,101;0;33,8292881;EL7;BL2;0;4,94775463
25855819;13/02/2013 02:52:59 PM;13;0,620127315;14/01/2013 03:23:15 PM;14;0,6411458333;Commodities;PROD CONTROLLER;BO-BO Confirmed;DIRECTOR;Bill;Commodities Early Delivery;-7272628;Missing;;;;0;;EL7;BL2;0;29,97898148
25236702;13/02/2013 03:23:11 PM;13;0,641099537;23/01/2013 11:49:40 AM;23;0,4928240741;Derivatives;MIDOFFICE;BO-BO Confirmed;ASSOCIATE;Other;Calendar Related;250000000;Fixed;;;;0;;EL7;BL4;0;21,14827546
25431178;13/02/2013 03:26:01 PM;13;0,64306713;17/01/2013 12:26:58 PM;17;0,5187268519;Commodities;PROD CONTROLLER;BO Confirmed;AMBA;Other;Capture Errors - Direction / Amount / Rate / CP;50;Missing;;0;-1,496915396;0;0;EL7;BL2;0;27,12434028
25320440;13/02/2013 03:40:40 PM;13;0,653240741;08/02/2013 01:54:37 PM;8;0,5795949074;Commodities;PROD CONTROLLER;BO Confirmed;AMBA;Option;Capture Errors - Direction / Amount / Rate / CP;2;Missing;;0;-2,33421679;0;0;EL7;BL2;0;5,073645833
25851937;13/02/2013 04:07:31 PM;13;0,671886574;08/02/2013 01:29:35 PM;8;0,5622106481;Bonds/Repos;PROD CONTROLLER;BO-BO Confirmed;VICE PRINCIPAL;Other;Calendar Related;0;Fixed;;5,3;26519,054;5599;0;EL7;BL2;1;5,109675926
25850973;13/02/2013 04:11:41 PM;13;0,674780093;19/09/2012 12:54:32 PM;19;0,5378703704;SND;TECHSUPPORT;BO Confirmed;ASSOCIATE;Deposit;Capture Errors - Direction / Amount / Rate / CP;0;Missing;;;;0;;EL7;BL3;0;147,1369097
23154064;13/02/2013 04:15:12 PM;13;0,677222222;19/09/2012 12:54:32 PM;19;0,5378703704;Derivatives;MIDOFFICE;BO Confirmed;MNGDIRECTOR;Other;Payments Related;0;Fixed;;0;-0,11963;0;0,320726529;EL4;BL4;0;147,1393519
23154064;13/02/2013 04:26:55 PM;13;0,685358796;12/02/2013 12:45:48 PM;12;0,5318055556;Derivatives;MIDOFFICE;BO Confirmed;MNGDIRECTOR;Other;Payments Related;0;Fixed;;0;-0,11963;21842;0,320726529;EL4;BL4;1;1,153553241
25907886;13/02/2013 04:33:30 PM;13;0,689930556;12/02/2013 04:03:06 PM;12;0,6688194444;Rates;TECHSUPPORT;BO Confirmed;DIRECTOR;CurrSwap;Valuation Group Request;-1960000000;JIBAR;;;;0;;EL7;BL2;0;1,021111111
25916504;13/02/2013 04:42:36 PM;13;0,69625;26/05/2011 12:00:00 PM;26;0,5000000000;Bonds/Repos;PROD CONTROLLER;BO-BO Confirmed;VICE PRINCIPAL;FRA;Capture Errors - Direction / Amount / Rate / CP;-160000000;Fixed;;0;900,1374626;0;0;EL7;BL2;0;629,19625
14993447;13/02/2013 04:47:35 PM;13;0,699710648;27/07/2011 12:00:00 PM;27;0,5000000000;Rates;TECHSUPPORT;BO-BO Confirmed;AMBA;Bond;Tri-Optima;300000000;JIBAR;26/11/2012;5,125;-1110,14768;0;-0,013968431;EL7;BL2;0;567,1997106
15882040;13/02/2013 05:15:00 PM;13;0,71875;22/02/2011 12:00:00 PM;22;0,5000000000;Rates;TECHSUPPORT;BO-BO Confirmed;AMBA;Swap;Tri-Optima;-150000000;JIBAR;;;;0;;EL7;BL2;0;722,21875
13672707;13/02/2013 05:15:22 PM;13;0,71900463;17/06/2011 12:00:00 PM;17;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;BuySellback;Tri-Optima;-197000000;JIBAR;22/11/2012;5,094;5421,02316;17562;-50,92639823;EL7;BL2;1;607,2190046
15313544;13/02/2013 05:15:31 PM;13;0,719108796;16/05/2011 12:00:00 PM;16;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;-50000000;JIBAR;18/12/2012;5,125;6673,55927;4254;105,3813939;EL7;BL2;1;639,2191088
14836912;13/02/2013 05:15:43 PM;13;0,719247685;25/05/2011 12:00:00 PM;25;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;-100000000;JIBAR;16/11/2012;5,075;14909,3446;28745;121,7803009;EL7;BL2;1;630,2192477
14977752;13/02/2013 05:15:53 PM;13;0,719363426;18/08/2011 12:00:00 PM;18;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;-250000000;JIBAR;;;;0;;EL7;BL2;0;545,2193634
16351974;13/02/2013 05:16:08 PM;13;0,719537037;07/03/2011 12:00:00 PM;7;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;580000000;JIBAR;19/11/2012;5,075;-71423,9167;189599;-799,892361;EL7;BL2;1;709,219537
13854786;13/02/2013 05:16:19 PM;13;0,719664352;23/08/2011 12:00:00 PM;23;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;-50000000;JIBAR;;;;0;;EL7;BL2;0;540,2196644
16412839;13/02/2013 05:16:38 PM;13;0,719884259;19/08/2011 12:00:00 PM;19;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;150000000;JIBAR;23/11/2012;5,106;-15529,98681;13321;-314,4559444;EL7;BL2;1;544,2198843
16373500;13/02/2013 05:16:45 PM;13;0,719965278;15/04/2011 12:00:00 PM;15;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;450000000;JIBAR;19/11/2012;5,075;-54914,7949;36925;-620,6833112;EL7;BL2;1;670,2199653
14479927;13/02/2013 05:16:55 PM;13;0,720081019;29/07/2011 12:00:00 PM;29;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;-175000000;JIBAR;;;;0;;EL7;BL2;0;565,220081
15931892;13/02/2013 05:17:03 PM;13;0,720173611;17/08/2011 12:00:00 PM;17;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;-100000000;JIBAR;29/01/2013;5,081;975,32276;7571;0,230280835;EL7;BL2;1;546,2201736
19306790;13/02/2013 05:17:09 PM;13;0,720243056;07/03/2011 12:00:00 PM;7;0,5000000000;Rates;TECHSUPPORT;Terminated;ANALYST;Swap;Tri-Optima;250000000;Fixed;;7,465;27793,1721;21882;523,8361844;EL7;BL2;1;709,2202431
13855285;13/02/2013 05:17:25 PM;13;0,720428241;18/08/2010 12:00:00 PM;18;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;-150000000;JIBAR;07/12/2012;5,125;13274,3721;7639;2,36814266;EL7;BL2;1;910,2204282
11038981;13/02/2013 05:17:59 PM;13;0,720821759;18/01/2011 12:00:00 PM;18;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;500000000;JIBAR;;;;0;;EL7;BL2;0;757,2208218
13211602;13/02/2013 05:18:07 PM;13;0,720914352;18/08/2011 12:00:00 PM;18;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;-100000000;JIBAR;;;;0;;EL7;BL2;0;545,2209144
16342532;13/02/2013 05:18:17 PM;13;0,721030093;18/08/2011 12:00:00 PM;18;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;500000000;JIBAR;19/11/2012;5,075;-54929,5133;43933;-1047,157157;EL7;BL2;1;545,2210301
16359074;13/02/2013 05:18:24 PM;13;0,721111111;10/09/2010 12:00:00 PM;10;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;-380000000;JIBAR;19/11/2012;5,075;2456,33661;7485;-73,92371283;EL7;BL2;1;887,2211111
11447407;13/02/2013 05:18:33 PM;13;0,721215278;20/07/2011 12:00:00 PM;20;0,5000000000;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;150000000;JIBAR;;;;0;;EL7;BL2;0;574,2212153
15794385;14/02/2013 08:39:15 AM;14;0,360590278;13/02/2013 10:57:56 AM;13;0,4568981481;Rates;TECHSUPPORT;Terminated;AMBA;Swap;Tri-Optima;-550000000;JIBAR;21/01/2013;5,081;-1120,30562;39280;-392,2142286;EL7;BL2;1;0,90369213
25929140;14/02/2013 08:39:15 AM;14;0,360590278;13/02/2013 10:57:56 AM;13;0,4568981481;Derivatives;TECHSUPPORT;BO-BO Confirmed;ASSOCIATE;Swap;Capture Errors - Direction / Amount / Rate / CP;20000000;Missing;;0;351,8424237;0;-0,258596622;EL7;BL1;0;0,90369213
25929139;14/02/2013 08:39:51 AM;14;0,361006944;13/02/2013 10:57:56 AM;13;0,4568981481;Prime Services;TECHSUPPORT;BO-BO Confirmed;ASSOCIATE;BuySellback;Capture Errors - Direction / Amount / Rate / CP;-20000000;Fixed;;0;-351,8424237;0;0,258596622;EL7;BL2;0;0,904108796
25929140;14/02/2013 08:39:51 AM;14;0,361006944;13/02/2013 10:57:56 AM;13;0,4568981481;Derivatives;TECHSUPPORT;BO-BO Confirmed;ASSOCIATE;BuySellback;Capture Errors - Direction / Amount / Rate / CP;20000000;Fixed;;0;351,8424237;0;-0,258596622;EL7;BL1;0;0,904108796
25929139;14/02/2013 08:40:04 AM;14;0,361157407;13/02/2013 10:57:56 AM;13;0,4568981481;Prime Services;TECHSUPPORT;BO-BO Confirmed;ASSOCIATE;BuySellback;Capture Errors - Direction / Amount / Rate / CP;-20000000;Fixed;;0;-351,8424237;0;0,258596622;EL7;BL2;0;0,904259259
25929140;14/02/2013 09:04:41 AM;14;0,378252315;05/02/2013 01:52:31 PM;5;0,5781365741;Derivatives;TECHSUPPORT;BO-BO Confirmed;ASSOCIATE;BuySellback;Capture Errors - Direction / Amount / Rate / CP;20000000;Fixed;;0;351,8424237;0;-0,258596622;EL7;BL1;0;8,800115741
25754866;14/02/2013 09:44:16 AM;14;0,405740741;12/02/2013 12:45:48 PM;12;0,5318055556;Africa;PROD ACCOUNTANT;BO-BO Confirmed;MNGDIRECTOR;SecurityLoan;Capture Errors - Direction / Amount / Rate / CP;-400000000;Fixed;;10,5;-6714,1487;0;-0,824953322;EL7;BL3;0;1,873935185
25907886;14/02/2013 09:52:55 AM;14;0,411747685;04/01/2012 08:35:33 AM;4;0,3580208333;Rates;PROD CONTROLLER;BO Confirmed;DIRECTOR;Curr;Capture Errors - Direction / Amount / Rate / CP;-1960000000;JIBAR;;;;0;;EL7;BL2;0;407,0537269
